10000001,Television/DVD/VCR Combination,120,0.167,false,0.0
10000001,Television - 36 inch,133,0.167,false,0.0
10000001,Television - 55 inch,220,0.167,false,0.0
10000001,Dishwasher (With Dry Cycle),1000,0.025,true,0.25
10000001,Lighting - 5 rooms (10 60W),600,0.167,false,0.0
10000001,Lighting - Fluorescent 2 bulb,100,0.33,false,0.0
10000001,Fish Tank (10 Gallon),80,1.0,false,0.0
10000001,Computer Printer (Printing),600,0.01,false,0.0
10000001,Television - 19 inch,100,0.167,false,0.0
10000001,Slow Cooker,200,0.05,false,0.0
10000001,Hair Dryer (Hand Held),1500,0.01,true,0.25
10000001,Lawn Equipment - Weed Eater,500,0.01,false,0.0
10000001,Clothes Washer,1200,0.025,true,0.25
10000001,DVD,60,0.167,false,0.0
10000001,Fan (Attic),500,0.1,true,0.25
10000001,Refrigerator - 1.7 cu. ft.,126,1.0,true,0.25
10000001,Refrigerator - 14 cu. ft. - Frostfree,383,1.0,true,0.25
10000001,Vacuum - Regular,1440,0.01,false,0.0
10000001,Television Plasma 42' - 50',375,0.167,false,0.0
10000001,Exercise Equipment - Treadmill 2 H.P.,2000,0.025,false,0.0
10000002,Television - 27 inch,125,0.167,false,0.0
10000002,Ceiling Fan with 3 - 60 Watt Bulbs,230,0.25,false,0.0
10000002,Lighting - 75 Watt,75,0.33,false,0.0
10000002,Lighting - Chandelier 5 - 40 Watt Bulbs,200,0.33,false,0.0
10000002,Lawn Mower,3000,0.01,false,0.0
10000002,Coffee Maker,900,0.01,false,0.0
10000002,Fan,200,0.1,false,0.0
10000002,Television - 32 inch,130,0.167,false,0.0
10000002,Lighting - 100 Watt,100,0.33,false,0.0
10000002,Freezer - Upright/Chest 17 cu.ft. - Frostfree,600,1.0,true,0.25
10000002,Stereo,75,0.25,false,0.0
10000002,Laptop,75,0.25,true,0.5
10000002,Video Game,200,0.167,false,0.0
10000002,Electric Frying Pan,1500,0.01,false,0.0
10000002,Air Purifier,120,1.0,true,0.5
10000002,Ceiling Fan with 3 - 60 Watt Bulbs,230,0.25,false,0.0
10000002,Dishwasher (With Dry Cycle),1000,0.025,true,0.25
10000003,Bug Killer,40,0.5,false,0.0
10000003,Dishwasher (With Dry Cycle),1000,0.025,true,0.25
10000003,Air Conditioner - 5000 BTU,500,0.25,true,0.5
10000003,Television - 32 inch,130,0.167,false,0.0
10000003,Lighting - 7 rooms (12 60W),720,0.167,false,0.0
10000003,Refrigerator - 17 cu. ft - Frostfree,463,1.0,true,0.25
10000003,Stereo,75,0.25,false,0.0
10000003,Lighting - 10 rooms (15 60W),900,0.167,false,0.0
10000003,Refrigerator - 14 cu. ft. - Frostfree,383,1.0,true,0.25
10000003,Compactor (Trash),400,0.01,false,0.0
10000003,Freezer - Upright/Chest 17 cu.ft. - Frostfree,600,1.0,true,0.25
10000003,Toaster,1000,0.01,false,0.0
10000003,Television - 60 inch,240,0.167,false,0.0
10000003,Air Conditioner - 5000 BTU,500,0.25,true,0.5
10000003,Air Conditioner - 10000 BTU,1000,0.25,true,0.5
10000004,Refrigerator - 14 cu. ft. - Frostfree,383,1.0,true,0.25
10000004,Refrigerator - Freezer 24 cu. ft. - Frostfree,653,1.0,true,0.25
10000004,Lighting - Comp Fluorescent - 23 Watt,23,0.33,false,0.0
10000004,Fish Tank (10 Gallon),80,1.0,false,0.0
10000004,Television - 27 inch,125,0.167,false,0.0
10000004,Ceiling Fan with 3 - 60 Watt Bulbs,230,0.25,false,0.0
10000004,Lawn Mower,3000,0.01,false,0.0
10000004,Freezer - Upright/Chest 17 cu. ft,600,1.0,true,0.25
10000004,Lawn Mower,3000,0.01,false,0.0
10000004,Television - 36 inch,133,0.167,false,0.0
10000004,Dishwasher (With Dry Cycle),1000,0.025,true,0.25
10000004,Television - 27 inch,125,0.167,false,0.0
10000004,Fan,200,0.1,false,0.0
10000004,Freezer - Upright/Chest 17 cu. ft,600,1.0,true,0.25
10000004,Television - 55 inch,220,0.167,false,0.0
10000004,Fan (Attic),500,0.1,true,0.25
10000004,Television/DVD/VCR Combination,120,0.167,false,0.0
10000004,Oven,5000,0.01,false,0.0
10000004,Lighting - Chandelier 5 - 40 Watt Bulbs,200,0.33,false,0.0
